date,info by,author_name,author_location,type of review,title,rated,time_posted,paragraph,date_of_experience,reply_author,reply_date,reply_paragraph
2024-09-12 19:30:22,Info for Sharon,Sharon,US,Verified,Easy to work with and this product has…,5.0,2024-02-22T12:01:38.000Z,Easy to work with and this product has changed my life!,21 February 2024,Reply from By Winona,2024-02-22T13:09:26.000Z,"Isn't it amazing, Sharon, how a little HRT can impact your life?!The Menopause transition is a natural part of a woman's life, but suffering is optional, and symptoms don't have to ruin your day!Thank you so much for you kind words!"
2024-09-12 19:30:22,Info for Catie,Catie,US,Verified,I can honestly say I feel “balanced” again,5.0,2024-02-20T21:29:18.000Z,"I can honestly say I feel “normal” again. The first two weeks did take some adjustments but now I have more energy, actually have a libido again and my achy joints have disappeared. The Doctors get back to you very promptly with any questions. They have some good videos to answer a lot of questions and fears you might have. After having my perimenopause ignored by several Doctors I feel I finally found someone who understands perimenopause is real and you do not have to suffer through it. Thank you Winona for helping me feel “balanced” again.",13 February 2024,Reply from By Winona,2024-02-21T00:56:54.000Z,"We are so happy for you, Catie!Thank you for referencing our videos on our website because there is a ton of information in them that women need to know about peri/menopause!Education is a key cornerstone for us because women are so underprepared for what to expect during their transition, and unfortunately, often ignored when they complain about their symptoms. The doctors and staff at Winona want to be a source of support and compassion for you, and we are thrilled you are feeling ""normal"" again!Thanks so much for trusting us with your HRT!"
2024-09-12 19:30:22,Info for Melanie,Melanie,US,Verified,This is an efficient process and a good…,5.0,2024-02-20T18:24:37.000Z,This is an efficient process and a good product. I feel great ad the doctor has been responsive to questions.,13 February 2024,Reply from By Winona,2024-02-20T20:41:05.000Z,"Thank you for your feedback, Melanie!We are glad to hear that you are feeling great. :)No woman should have to suffer through menopause symptoms. Our top quality HRT products work to relieve your symptoms, while our knowledgeable and caring doctors are here to assist you every step of the way."
2024-09-12 19:30:22,Info for JAYJAY,JAYJAY,US,Verified,Helpful providers & easy process,5.0,2024-02-20T05:08:41.000Z,Helpful doctors/providers/clinical staff. Easy to use app.  Would definitely recommend to anyone thinking about HRT.,13 February 2024,Reply from By Winona,2024-02-20T13:10:41.000Z,"We greatly appreciate your recommendation, JAY JAY!We are continuously working to make sure you have an easy, fast, and helpful experience with us!"
2024-09-12 19:30:22,Info for Lisa,Lisa,US,Verified,My experience has been amazing,5.0,2024-02-20T01:38:19.000Z,My experience has been amazing! I couldn’t be more pleased with the entire process. The physician was quick to review my chart and prescribed me exactly what I needed. The medications were shipped immediately and came with very clear instructions regarding administration. The doctor reviews my chart regularly and sends out refills without going through the painful process you encounter with other physicians. I would recommend this company to anyone. I feel like a whole new woman!,19 February 2024,Reply from By Winona,2024-02-20T13:16:44.000Z,"We hope that you are in love with the woman  you have become, Lisa!Everything about an experience with Winona is the same as one would have with an in-person doctor, except it is provided in the comfort of your own home!Our board-certified doctors provide real prescription HRT that is safe and effective, and it is delivered right to your door. We are with you every step of the way through your menopause journey so that you can feel your absolute best ;)"
2024-09-12 19:30:22,Info for Ivone Brown ,Ivone Brown,US,Verified,Going for my 4 month,5.0,2024-02-19T03:56:32.000Z,"Going for my 4 month, I'm in almost 44 years old. And Winona help me alot with my symptoms of hot flashes,  moodys.",12 February 2024,Reply from By Winona,2024-02-19T13:17:01.000Z,"We are so happy to hear that you are feeling better, Ivone!No one needs to deal with hot flashes and mood swings!"
2024-09-12 19:30:22,Info for Beatrice,Beatrice,US,Verified,I feel like myself again.,5.0,2024-02-19T03:51:28.000Z,"These products have eliminated my menopausal symptoms after 8 weeks. I sleep better, no hot flashes, brain fog is gone. I feel like I’m me again",18 February 2024,Reply from By Winona,2024-02-19T13:21:10.000Z,"Feeling like yourself again is what its all about, Beatrice!We want you to enjoy your menopause journey because the second half of your life can be even better than the first!Thanks for the 5 stars!"
2024-09-12 19:30:22,Info for Star Dazer,Star Dazer,US,Verified,It’s probably easier to get cocaine…,5.0,2024-02-18T20:40:56.000Z,"It’s probably easier to get cocaine than HTR.  I was skeptical at first . Worried they were going to tell me 46 is too young and try to sell me some crap I didn’t need. I’ve seen numerous doctors for the past several years for insomnia without any relief. Sleep study, total waste. Here, take Bezos or antidepressants, was a common solution. Started with severe night sweats at age 38.  Those went away but then other symptoms began later such as vaginal atrophy, pretty bad. Gyno gave estrogen cream but I had to use much more than recommended for relief. Began having night sweats again recently and hot flashes. Had been to two hormone specialists who wouldn’t prescribe estradiol. “Not until after menopause”.  If you’re like me, do you realize how much suffering a woman will go through before being “eligible” in their eyes? My biggest concern of all was debilitating brain fog.  I was so concerned I would have early dementia.  I had even forgotten the spelling of my last name once, a name I’ve had my whole life! Couldn’t sleep couldn’t think totally miserable but recently I’ve been feeling better.  Got on with Winona and started the oral estradiol. It’s amazing that I am beginning to sleep again, brain fog is lifting and I just feel better!  The weird things my heart was doing has stopped too! Don’t need any messy creams for atrophy anymore. I was happy they had set me up with a real Dr who has been great so far.  The meds shipped right away. So far so good! My only regret is not starting sooner! This has saved my life, dramatic perhaps but I was feeling incredibly hopeless. Depressed as hell too. Thank you Winona!",18 February 2024,Reply from By Winona,2024-02-19T13:34:16.000Z,"Oh Star Dazer....you are the perfect picture of what women going through peri/menopause feel like before they find relief!We are so sorry that your symptoms and complaints were ignored for so long.  As you discovered, symptoms can start in your 30's and last for as long as 20 years.  Medical associations including the American Medical Association and the North American Menopause Society agree that it is safe for women under 60 to start HRT and continue as long as needed when monitored appropriately. Our doctors specialize in peri/menopause treatment, and one of our top goals is to let women know they don't have to jump through all those hoops of unnecessary testing, medications, and gas lighting.Your review helps to let other women know there is help available and they are worthy of good health. Thanks so much for trusting us with your HRT!"
2024-09-12 19:30:24,Info for Valued,Valued,US,Verified,Very easy process,5.0,2024-02-18T19:06:12.000Z,Very easy process. A day or two and you have your prescription fulfilled. Any Questions you may have will be answered within a day or 2.,11 February 2024,Reply from By Winona,2024-02-19T13:38:41.000Z,"That's right, Valued!Every step towards a Winona HRT treatment plan is designed to be as fast and as efficient as possible. We understand that when a woman is suffering, hours can seem like days.  We just want you to feel better as quickly as possible and be confident in the care you are receiving. Thank you for the 5 star review!"
2024-09-12 19:30:24,Info for Alicia,Alicia,US,Verified,Very responsive from start to finish,5.0,2024-02-18T15:35:39.000Z,Very responsive from start to finish. Take the time to tailor the treatment to your specific needs.,11 February 2024,Reply from By Winona,2024-02-19T13:41:50.000Z,"Every woman will have unique symptoms and needs during her menopause journey, Alicia. You deserve an HRT treatment plan that will relieve YOUR symptoms and get you feeling like your best self again!Thank you for trusting us with your HRT!"
2024-09-12 19:30:24,Info for Margaret,Margaret,US,Verified,The product made me itchy and…,1.0,2024-02-17T19:42:57.000Z,"The product made me itchy and uncomfortable. Waiting for the doctor to give me a new prescription, however, I have not heard back from him.",10 February 2024,Reply from By Winona,2024-02-19T13:56:26.000Z,"We are so sorry, Margaret, that you are not feeling well!We take patient confidentiality very seriously, so we are not privy to your communications with your Winona doctor, but I do see that your refills are currently paused. A Patient Care Representative has contacted you for further support!"
2024-09-12 19:30:24,Info for Varsalia,Varsalia,US,Verified,My doctor is great,5.0,2024-02-17T18:06:03.000Z,"My doctor is great, always gets back with my on any of my concerns. They are very helpful. So glad I found them.",17 February 2024,Reply from By Winona,2024-02-19T13:59:16.000Z,"We are so glad that you found us too, Varsalia!Addressing your concerns and questions in a timely manner is always one of our top goals. Thank you for the 5 star review!"
2024-09-12 19:30:24,Info for Sara Mutchler,Sara Mutchler,US,Verified,Makes it super easy to get medication…,5.0,2024-02-17T15:31:08.000Z,Makes it super easy to get medication without leaving my house or multiple in person appointments.,17 February 2024,Reply from By Winona,2024-02-19T14:04:02.000Z,"Time is always valuable, Sara, and we want to help you use it more efficiently!No more scheduling months in advance to get an appointment, fighting traffic, or waiting around at the pharmacy to get your prescriptions filled!We provide 24/7 access to your Winona doctor and deliver your medications right to your door!What's not to love?!"
2024-09-12 19:30:24,Info for Shamarie Horn,Shamarie Horn,US,Verified,Quick medical response and delivery,5.0,2024-02-17T14:24:16.000Z,"After my initial online appointment with the doctor, the medications came quickly and I started them at the beginning of February. It great to know that if I have questions my doctor will be available to answer them. I did have questions and they helped me in a timely manner.",16 February 2024,Reply from By Winona,2024-02-19T14:07:19.000Z,"We are always available for you, Shamarie!We provide 24/7 access to your Winona doctor through your patient portal, and our Patient Care Representatives are available to live chat anytime!We are confident that as the weeks pass, you will start to feel relief, so thank you for trusting us with your HRT!"
2024-09-12 19:30:24,Info for Stephanie,Stephanie,US,Verified,What a difference these prescriptions.....,5.0,2024-02-17T13:40:33.000Z,"What a difference these prescriptions have made in such a short amount of time! During my annual PCP visit, I described my symptoms of perimenopause and she responded that we could begin to talk about those next year. I did not want to wait another year. I was becoming miserable so I looked into my options. After being on my bywinona prescription for 2 weeks, I have already noticed changes. I am so happy and I'm feeling like my old self again. The changes I have noticed so far are my mood is brighter, my libido is back and I feel stronger when I exercise. It's only been 2 weeks so I'm excited to see how I continue to progress.",16 February 2024,Reply from By Winona,2024-02-19T14:12:01.000Z,"This is what we like to hear, Stephanie!It can sometimes take around 3 months to see positive changes, so we love it when the changes start within the first weeks!There is no need to prolong the misery and unbearable symptoms of peri/menopause, and we are so grateful that you were able to advocate for yourself!You deserve to feel better NOW....not wait until next year!"
2024-09-12 19:30:24,Info for Sandra Matza,Sandra Matza,US,Verified,Excellent service,5.0,2024-02-17T00:54:26.000Z,"Excellent service. Professional and great follow up. Very thankful for the ease thru the site, conversation and messaging with physician. Highly recommend.",14 February 2024,Reply from By Winona,2024-02-19T14:17:44.000Z,"We appreciate your recommendation and 5 stars, Sandra!The menopause transition can be so difficult and unexpected for some women. We provide safe and effective HRT medications, but we are also here to support you every step of the way whenever you have a question or concern. Our doctors really do care about your health and wellbeing ;)"
2024-09-12 19:30:24,Info for Lisa,Lisa,US,Verified,Get your life back!,5.0,2024-02-16T15:05:01.000Z,Winona is making it easy to get my life back. Meeting online with caring physicians has been an easy process for me to get started on HRT.  Don’t wait to take back your life!  Get started now.  I’m sure glad I did.,16 February 2024,Reply from By Winona,2024-02-16T18:43:15.000Z,"We are so glad you decided to be proactive in your health by choosing Winona. :)We truly believe that the second half of life, can be even better than the first half!Winona makes the process of obtaining quality HRT products, as quick and easy as possible so that you can start feeling like yourself again. :)"
2024-09-12 19:30:24,Info for Robyn,Robyn,US,Verified,Easy and comforting,5.0,2024-02-16T14:55:02.000Z,Dr. Brown reached out via text and asked questions and I felt a sense of ease and genuinely wanted to help me.,01 December 2023,Reply from By Winona,2024-02-16T18:35:40.000Z,"We agree with you Robyn! We also think Dr. Brown is a wonderful doctor!She and all of our doctors, genuinely care for their patients and want to do all they can to help you feel better. :)"
2024-09-12 19:30:24,Info for Kristine,Kristine,US,Verified,The responsiveness is wonderful,5.0,2024-02-16T13:50:45.000Z,The responsiveness is wonderful! Questions are answered in a timely fashion which gives me peace of mind.,16 February 2024,Reply from By Winona,2024-02-16T18:33:15.000Z,"We understand that your time is valuable, Kristine! That is just one of the reasons why our doctors respond to your questions or concerns, as quickly as possible. :)"
2024-09-12 19:30:24,Info for Julia Stringer,Julia Stringer,US,Verified,Great communication & shipping,5.0,2024-02-16T01:50:59.000Z,Great communication by messaging. Very convenient to have home delivery.,08 February 2024,Reply from By Winona,2024-02-16T13:32:07.000Z,"Getting HRT treatment should not be hard, Julia!So many women are suffering in silence because they don't know who to turn to or how to get treatment. Your review helps other women realize that Winona can help them too!We are so appreciative of your confidence in us!"
2024-09-12 19:30:24,Info for MarDee,MarDee,US,Verified,Customer service and Drs are fabulous…,5.0,2024-02-15T23:41:46.000Z,Customer service and Drs are fabulous the cream has really helped me sleep better and have less body aches for libido I didn’t notice much improvement in that area but started working with a yoni jade egg that has helped that and also the dryness issues,15 February 2024,Reply from By Winona,2024-02-16T13:29:02.000Z,"We appreciate your kind words, MarDee!Our doctors and staff try really hard to provide you service that is worthy of 5 stars!We hope that elusive libido comes roaring back soon, but we are thrilled that you are sleeping better and have less achiness!Keep in mind, we also have a Vaginal Estrogen cream that may help with dryness and make intercourse more enjoyable :)"
2024-09-12 19:30:24,Info for Ros,Ros,US,Verified,The product I got from Amazon works the same and it's cheaper,3.0,2024-02-15T21:38:20.000Z,"It's so expensive to still not be able to sleep at night and have weight issues. I could go to my regular physician and get a prescription and pay a cheaper co pay. Now that I have insurance, I am leaning towards that option.",15 February 2024,Reply from By Winona,2024-02-16T13:17:26.000Z,"We are sorry, Ros, that you are not progressing as fast as you had hoped!It can sometimes take around 3 months to see results, as your body acclimates to the hormones. We understand it is hard to be patient!Your Winona doctor can adjust your treatment plan at your official 10 week Follow Up.We also understand why it might be confusing to see hormone cream sold over-the-counter or on Amazon. The reason these creams can be sold without a prescription from a licensed medical professional is because they contain a fraction of the dose of hormones needed to be effective. In the case where these Amazon creams contain real, active hormones, the dose is negligent. In some cases, these creams also contain hormone precursors that sound impressive but aren't actually active in the body. A Patient Care Representative has emailed you for further support!"
2024-09-12 19:30:24,Info for Amy,Amy,US,Verified,Very fast response,5.0,2024-02-15T16:40:48.000Z,"Very fast response, answered all my questions.",15 February 2024,Reply from By Winona,2024-02-16T13:09:28.000Z,"We understand that when you are suffering with peri/menopause symptoms, Amy, every minute counts!Our doctors and staff try to respond to your questions as quickly as possible!Thank you for the 5 stars!"
2024-09-12 19:30:24,Info for Carlene Wade,Carlene Wade,US,Verified,I am very happy with my experience with…,4.0,2024-02-15T04:26:03.000Z,I am very happy with my experience with Winona.  Questions are always answered and lots of information is shared during this process that is very helpful.  Love the staff.,14 February 2024,Reply from By Winona,2024-02-15T13:41:14.000Z,"We love you right back, Carlene!It overjoys us to hear that we are a trusted source of information and support to you and to women.Women are often blindsided by the severity of their peri/menopauses symptoms, but one of our top goals is to let women know there is no need to suffer!"
2024-09-12 19:30:24,Info for Della,Della,US,Verified,Excellent doctor advice and quick…,5.0,2024-02-15T04:03:36.000Z,Excellent doctor advice and quick response,08 February 2024,Reply from By Winona,2024-02-15T13:20:21.000Z,"We think our doctors are excellent too, Della!They truly do just want women to feel their best!Thank you so much for trusting us with your HRT :)"
2024-09-12 19:30:24,Info for Tracy,Tracy,US,Verified,I love how attentive they are and…,5.0,2024-02-14T17:47:11.000Z,I love how attentive they are and really care about you!,14 February 2024,Reply from By Winona,2024-02-15T13:37:16.000Z,"It can sometimes be hard to establish a trusting relationship with a doctor via an online platform, Tracy, but our doctors go the extra mile to make you feel comfortable, supported, and most importantly, HEARD!Trust and communication are two very important factors that we focus on so that you can get the exact HRT treatment plan that you need for relief. We appreciate the 5 stars!"
2024-09-12 19:30:24,Info for Tracy,Tracy,US,Verified,A great help!,5.0,2024-02-13T23:43:47.000Z,This has been the nicest way to get the right treatment since I'm a very busy person.   Having check ins with a Dr. online has been a luxury.  The quality and items recommended have truly improved the symptoms I was experiencing when my OBGYN ignored my concerns.  The group online is very nice to read or ask general questions as well.  Thank you!,04 February 2024,Reply from By Winona,2024-02-14T14:00:10.000Z,"You are more than welcome, Tracy!We understand that women are very busy, so we try to make getting your HRT as easy and fast as possible. You deserve to feel your best and feel supported, both by the doctors and staff at Winona, as well as other women in our support group!  We are all in this together!Thank you for trusting us with your HRT!"
2024-09-12 19:30:24,Info for Penny Greene-Dobbins,Penny Greene-Dobbins,US,Verified,Dr Michael is great,5.0,2024-02-13T14:47:13.000Z,"Dr Michael is great, always responds within the day sometimes a couple of hours. My life has changed since using Winona fir the better. Getting back to my old self before menopause.",12 February 2024,Reply from By Winona,2024-02-13T19:56:14.000Z,"Dr. Green is definitely fast, Penny!He has been an OB/GYN for over 20 years and understands the complexities and difficulties in getting menopause symptoms under control.He does not want you to wait for relief any longer than you already have ;)We are so humbled to hear that your quality of life is improving and that you have found yourself again.Thank you for trusting us with your HRT!"
2024-09-12 19:30:25,Info for Martha,Martha,US,Verified,Great so far,5.0,2024-02-13T08:31:45.000Z,"Easy to apply, no rashes or anything in my case. I feel like I’m getting myself back. Excited to see more results as time goes on.",13 February 2024,Reply from By Winona,2024-02-13T13:20:12.000Z,"Thanks for your feedback, Martha!It can sometimes take around 3 months to see positive changes as your body adjusts to the hormones, so we are thrilled that you are already starting to feel like yourself again!We are confident that you will continue to feel even better in the coming months!"
2024-09-12 19:30:25,Info for Tiffany,Tiffany,US,Verified,My life is so much happier,5.0,2024-02-13T01:49:54.000Z,"My life is so much happier. I feel so much relief from all the hot flashes, depression and pains and anxiety.",12 February 2024,Reply from By Winona,2024-02-13T13:18:21.000Z,"And we are so happy to hear that you are happy again, Tiffany!Life should be fun, exciting, and enjoyable despite the rigors of peri/menopause symptoms!Thank you for the 5 stars!"
2024-09-12 19:30:25,Info for susan,susan,US,Verified,The ease of online health care is so…,5.0,2024-02-13T00:30:14.000Z,"The ease of online health care is so important to me since I don't drive. Communication between the Dr. and staff through informative emails with explanations is very helpful. Plus, I have found Winona the most affordable in comparison to other companies. It was nice that I could transfer my prior prescription over to Winona.",12 February 2024,Reply from By Winona,2024-02-13T13:25:25.000Z,"We are so happy to be able to assist you, Susan!Getting an HRT treatment plan from Winona is just as safe, effective, and affordable as getting one from an in-person doctor. The added bonus with Winona is that you don't have to schedule an appointment, waste time waiting for a doctor, or drive back and forth to get your medications.We make it easy so you can worry about one less thing in your life :)"
2024-09-12 19:30:25,Info for Kimberly LoPiccolo,Kimberly LoPiccolo,US,Verified,No more joint pain,5.0,2024-02-12T22:17:53.000Z,The ordering process was quick and easy and I love the all in one once a day cream! This product has made me feel like a new woman! My energy is back and my mood is happy and positive! The most significant change for me was having no more joint pain as that was my worst menopause symptom. I couldn’t be happier!,10 February 2024,Reply from By Winona,2024-02-13T13:29:05.000Z,"As you have discovered, Kimberly, joint pain can be a very common symptom of peri/menopause.Hot flashes and weight gain tend to get most of the spotlight, but joint pain, muscles aches, and fatigue are also very common and can be quite debilitating....sometimes to the point that we think we have arthritis!We are ecstatic that you are enjoying using your cream and that it is helpful so far!"
2024-09-12 19:30:25,Info for Cordella,Cordella,US,,Winona has been a great help …,5.0,2024-02-12T05:09:47.000Z,Winona has been a great help in getting my feminine health back on track. Without their discrete support this would have been a real challenge for me. Thanks for much for your expertise!,09 February 2024,Reply from By Winona,2024-02-12T13:15:52.000Z,"You are quite welcome, Cordella!Our doctors understand the intricacies and wildly different menopause symptoms that a woman can have.They truly just want you to feel better so that you feel like the woman you used to know!"
2024-09-12 19:30:25,Info for SAS,SAS,US,Verified,I really appreciate the thoughtful…,5.0,2024-02-12T02:59:05.000Z,"I really appreciate the thoughtful replies and thorough care received by all at Winona.  The webinars and educational emails are great, too. Thank you.",30 January 2024,Reply from By Winona,2024-02-12T13:18:42.000Z,"We are so glad that you are happy with your Winona experience, SAS!The webinars and educational emails truly are packed with lots of valuable information that women can utilize, even if they aren't using HRT!Women are prepared so very little for what to expect during their menopause transition, and we want to be a support for you!"
2024-09-12 19:30:25,Info for Michelle,Michelle,US,Verified,5 stars to stop hot flashes,5.0,2024-02-12T01:06:14.000Z,Started Winona due to extreme hot flashes and weight gain. After a month my hot flashes are completely under control and now hoping I make progress with losing weight. I am so happy I tried Winona!,02 February 2024,Reply from By Winona,2024-02-12T13:21:37.000Z,"Yay, Michelle!We are so happy that the embarrassing and annoying hot flashes are finally under control!Every woman is different, so other changes like weight loss, may take some time, but hang in there!We are cheering you on!"
2024-09-12 19:30:25,Info for Julia,Julia,US,Verified,These are a game changer!,5.0,2024-02-11T22:25:32.000Z,"Love, love, love these bioidentical hormones from  Winona!  These have been a lifesaver after not being on them for over a year, due to my previous functional medicine doctor costing several hundred dollars in office and labwork fees every time I walked in the door. No more hot flashes, I'm sleeping better than I have in years, and my joints and muscles don't hurt anymore, and I've lost some weight. This is a fantastic alternative for women that desperately need hormonal support, and the process is so easy, and any questions are always answered promptly. If you are suffering with peri or post menopausal symptoms, all I can say is just do it, you won't be sorry.",11 February 2024,Reply from By Winona,2024-02-12T13:28:14.000Z,"We are so grateful that you decided to give Winona a try, Julia!Blood hormone levels can vary greatly from day-to-day, so blood tests are not necessarily an accurate indication of what you might need. HRT is, therefore, prescribed based on symptoms and medical history. We want you to feel better, not necessarily ""fix"" your lab values.We are sorry that your previous doctor put you through all of that unnecessary testing and wasted your money!However, your review helps other woman to avoid the same frustrating experience and to know that there is safe, effective, and affordable HRT treatment through Winona!We thank you for your support and are thrilled that you are feeling better!"
2024-09-12 19:30:25,Info for Tracy Burdette,Tracy Burdette,US,Verified,I have not noticed any change.,3.0,2024-02-11T17:28:59.000Z,,11 February 2024,Reply from By Winona,2024-02-12T13:41:09.000Z,"We are so sorry that you did not progress as fast as you had hoped, Tracy.Each woman is different, and it sometimes takes about 3 months, or so, before you may start to see positive changes. We see that you just completed your Follow Up with your Winona doctor, so they may be able to adjust your treatment plan so that you can get the relief you are seeking.We are here to support you, so please reach out anytime you have a question or concern."
2024-09-12 19:30:25,Info for Sheri,Sheri,US,Verified,I sleep through the night and my hip…,5.0,2024-02-11T16:00:39.000Z,I sleep through the night and my hip feels better and I don’t have anxiety spirals and I love this stuff so much. I didn’t even know how bad it was until it was gone.,11 February 2024,Reply from By Winona,2024-02-12T13:31:11.000Z,"We are so happy for you, Sheri!Just the experience of sleeping through the night can do so much for our emotional and mental well-being the next day. And you are correct.....we often don't realize how bad we feel until we feel better again!Woman tend to be stoic and suffer with their symptoms, as that is what society has trained us to do.You deserve to feel great and to enjoy your life again!"
2024-09-12 19:30:25,Info for Kimberly,Kimberly,US,Verified,No improvement,3.0,2024-02-11T04:42:45.000Z,"My symptoms aren’t improving at all. I take collagen and turmeric supplements. I take prebiotics and probiotics. I exercise regularly. Nothing is working. I still have night sweat, hot flashes, insomnia, weight gain, and mood swings as a result of always feeling so miserable. Now on an antidepressant because no one can help. Gyn MD can only suggest more supplements since I’ve chosen to go through this platform for HRT. Can there just be an estrogen supplement? Please?",12 December 2023,Reply from By Winona,2024-02-12T13:49:09.000Z,"We are so sorry that you are not feeling any better yet, Kimberly!Have you reached out to your Winona doctor to let them know what you are experiencing and to share all of the supplements that you are taking along with your HRT?We are not privy to your medical history, but if  a woman has a uterus, she needs to take Progesterone along with Estrogen to prevent an overgrowth of uterine tissue. A member of our Care Team has emailed you for further support!"
2024-09-12 19:30:25,Info for Alicia Mains,Alicia Mains,US,Verified,I'm less than thirty days in using the…,5.0,2024-02-11T03:24:51.000Z,"I'm less than thirty days in using the products, but I have noticed my hot flashes have lessened, and I have slept through the night more often. I was impressed how fast the whole process was. After my initial appointment, I received my medication within a few days of ordering. So far so good!",10 February 2024,Reply from By Winona,2024-02-12T13:36:02.000Z,"Fantastic, Alicia!It can sometimes take about 3 months to see positive changes, as it takes time for your body to adjust to the influx of hormones.We are thrilled that you are already seeing results before 30 days!Goodbye hot flashes and Hello sweet dreams!Imagine how you will feel after 3 months?!  Keep going!"
2024-09-12 19:30:25,Info for Megan,Megan,US,Verified,Hot flashes gone within days,5.0,2024-02-10T22:57:47.000Z,Hot flashes gone within days.  Doctor answered all my questions early on and things progressed as she said they would.  Very happy!,10 February 2024,Reply from By Winona,2024-02-11T01:11:56.000Z,"We are so happy for you, Megan!Your Winona doctor is always happy to answer any questions or address any concerns that you may have. :)Hot flashes are not fun at all. We are excited to hear you are no longer dealing with those."
2024-09-12 19:30:25,Info for Carla Rees,Carla Rees,US,Verified,I absolutely LOVE Winona,5.0,2024-02-10T16:52:40.000Z,"I absolutely LOVE Winona! I have been miserable for years because of the negative effects of Menopause. I’m so thankful I came across a video online explaining details of compounding pharmaceuticals. I did a little more research and decided to start the process. I was delighted how easy the process was. All of my questions were answered and concerns were addressed. I completed the questions, my Dr reviewed my details, answered my questions, and approved my prescription. I went with the cream, progesterone and estrogen blend. Plus, he prescribed DHEA pills. I have been on it for about 3 weeks and WOW! Realistically I was thinking it would take 2 to 3 months for any major changes but that isn’t the case! My hot flashes are completely GONE! I have way more energy and my sleep is improving every night. I love this company and what they are doing for women like me! Don’t wait 6 years like I did to get help!",09 February 2024,Reply from By Winona,2024-02-11T01:16:07.000Z,"Thank you for the love, Carla!We make the process of obtaining your HRT treatments, as quick and easy as possible. We understand that you need relief fast! We are sorry that you had to suffer for so long before you found us!The important thing is that you are feeling better now. :)"
2024-09-12 19:30:25,Info for Shirley,Shirley,US,Verified,Ease of access to needed care.,5.0,2024-02-10T14:41:35.000Z,,10 February 2024,Reply from By Winona,2024-02-11T01:17:30.000Z,"Yes, Shirley!It is so important that we are proactive in our own health. One reason why we are here, is to ensure you receive the care and treatment that you deserve. :)"
2024-09-12 19:30:25,Info for pauline,pauline,US,Verified,Good communication,5.0,2024-02-09T23:02:00.000Z,,02 February 2024,Reply from By Winona,2024-02-10T00:07:19.000Z,"Thank you Pauline!We understand that communication is key when it comes to your health and well-being. :)We always strive to respond to any questions or concerns that you may have, in a timely and helpful manner."
2024-09-12 19:30:25,Info for Melanie,Melanie,US,Verified,I feel so much better,5.0,2024-02-09T19:37:50.000Z,"I feel so much better! Very glad I found Winona. Even after describing symptoms to my PCP and Gyno, HRT was never even brought up as a topic of conversation. I would like other women to know that it's not scary and is really helpful. There's no reason for us perimenopausal women to suffer!",09 February 2024,Reply from By Winona,2024-02-10T00:05:22.000Z,"Thank you for sharing your valuable feedback with other women, Melanie! Women going through menopause are often  ignored in our society. They are ashamed to voice their concerns, and may often feel invisible.The topic makes people uncomfortable, so they are pushed aside or told to ""deal with it"".We are here to change that. :)You are absolutely correct! There is no need to suffer through perimenopause and menopause. :) We are here to help!"
2024-09-12 19:30:25,Info for Christine P,Christine P,US,Verified,I feel like my old self and have so much more energy,5.0,2024-02-09T05:24:22.000Z,I wish I wouldn’t have waited years to try to get some help with menopause. I haven’t been using Winona long but oh my gosh it’s made a huge difference. I’ve slept so well and can’t believe the amount of energy I have.,01 February 2024,Reply from By Winona,2024-02-09T13:07:23.000Z,"We are so happy for you, Christine!Menopause is a natural part of a woman's life, and we often try to manage it on our own.  How hard could it be, right?However, sometimes the symptoms can become so debilitating that our quality of life is not what it should be.We are thrilled that you chose us to help you with your journey and that you are feeling better!Thanks for the 5 stars!"
2024-09-12 19:30:25,Info for Eileen Alcala,Eileen Alcala,US,Verified,Sleeping like a baby.,5.0,2024-02-09T04:59:21.000Z,"Honestly, I'm so happy I found Winona & started HRT. I have zero health problems, and the mild perimenopause symptoms are had are much improved. I had sleep disturbances, but im sleeping much better. My only regret was waiting to start HRT.",14 February 2023,Reply from By Winona,2024-02-09T13:10:41.000Z,"Fantastic, Eileen!The quality of our sleep definitely impacts how we feel and function the next day. Even mild symptoms can be hard to deal with!The important thing is that you are feeling better now....keep going!"
2024-09-12 19:30:25,Info for Carolina Jaramillo,Carolina Jaramillo,US,Verified,I have been impressed with the quality…,5.0,2024-02-09T03:37:28.000Z,"I have been impressed with the quality of care from customer service to my medical provider. Every one that l have interacted with has been professional and knowledgeable. I will remain with this company based off of the product, quality of care and top notch service l have been provided.",08 February 2024,Reply from By Winona,2024-02-09T13:14:16.000Z,"We're blushing, Carolina!Thank you so much for your kind words!Women going through menopause deserve quality care and safe, effective treatment. There is so much to deal with in today's environment that is out of our control.  Management of your menopause journey and symptoms should not be one of those things!Thank you for your trust in us :)"
2024-09-12 19:30:27,Info for Betty Jones,Betty Jones,US,,Amazing experience,5.0,2024-02-09T02:07:22.000Z,Amazing experience. The whole process has been fast and stress free. Everyone has been extremely caring and understanding of my needs. So impressed,15 January 2024,Reply from By Winona,2024-02-09T13:18:05.000Z,"Thanks for the love, Betty!We strive to always provide you with a fast and stress free experience so that you can attend to other important matters in  your life. We want to help you feel your best and are so happy that YOU are happy!"
